date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:42	43440/43440	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2011:09:42%20GMT	https://juvas.in/wp-content/uploads/2021/06/06-1.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/06-1.png	(from https://juvas.in/about/)
11:09:44	62320/62320	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2011:09:45%20GMT	https://juvas.in/wp-content/uploads/2021/06/07-1.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/07-1.png	(from https://juvas.in/about/)
11:09:44	336669/336669	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2009:27:29%20GMT	https://juvas.in/wp-content/uploads/2021/06/Indian-Map-1024x1024.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/Indian-Map-1024x1024.png	(from https://juvas.in/about/)
11:09:44	36657/36657	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2011:09:49%20GMT	https://juvas.in/wp-content/uploads/2021/06/08-1.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/08-1.png	(from https://juvas.in/about/)
11:09:46	191177/191177	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2009:28:57%20GMT	https://juvas.in/wp-content/uploads/2021/06/World-1024x1024.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/World-1024x1024.png	(from https://juvas.in/about/)
11:09:46	9352/9352	---M--	200	added ('OK')	text/css	date:Thu,%2024%20Jun%202021%2006:16:06%20GMT	https://juvas.in/wp-content/uploads/elementor/css/post-2305.css?ver=1624515366	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/elementor/css/post-23058a96.css	(from https://juvas.in/contact/)
11:09:47	11105/11105	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:39:46%20GMT	https://juvas.in/wp-json/wp/v2/pages/2305	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/2305.json	(from https://juvas.in/contact/)
11:09:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:39:48%20GMT	https://juvas.in/?p=2305	F:/New%20folder/Client%20SS%20Cables/juvas.in/index98d4.html	(from https://juvas.in/contact/)
11:09:49	2190/2190	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:39:48%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fcontact%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed699f.json	(from https://juvas.in/contact/)
11:09:53	2282/2282	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:39:50%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fcontact%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedf1dc	(from https://juvas.in/contact/)
11:09:57	115601/115601	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2005:39:54%20GMT	https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/index.html	(from https://juvas.in/blogs/)
11:09:57	8497421/8497421	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2011:05:43%20GMT	https://juvas.in/wp-content/uploads/2021/04/juvas-meters-catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juvas-meters-catalogue.pdf	(from https://juvas.in/meters/)
11:10:01	22360/22360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jun%202021%2015:13:51%20GMT	https://juvas.in/wp-content/uploads/2021/06/Banner_1-1024x222.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/Banner_1-1024x222.jpg	(from https://juvas.in/blogs/)
11:10:03	32088/32088	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jun%202021%2015:12:43%20GMT	https://juvas.in/wp-content/uploads/2021/06/Banner_2-1024x222.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/Banner_2-1024x222.jpg	(from https://juvas.in/blogs/)
11:10:04	109972/109972	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2005:40:02%20GMT	https://juvas.in/category/fans/	F:/New%20folder/Client%20SS%20Cables/juvas.in/category/fans/index.html	(from https://juvas.in/blogs/)
11:10:04	110531/110531	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2005:40:02%20GMT	https://juvas.in/author/saket/	F:/New%20folder/Client%20SS%20Cables/juvas.in/author/saket/index.html	(from https://juvas.in/blogs/)
11:10:05	62953/62953	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jun%202021%2015:13:16%20GMT	https://juvas.in/wp-content/uploads/2021/06/Banner_3-1024x222.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/06/Banner_3-1024x222.jpg	(from https://juvas.in/blogs/)
11:10:06	116036/116036	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2005:40:04%20GMT	https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/index.html	(from https://juvas.in/blogs/)
11:10:06	116690/116690	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Jul%202021%2005:40:05%20GMT	https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/index.html	(from https://juvas.in/blogs/)
11:10:07	6618/6618	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:06%20GMT	https://juvas.in/wp-json/wp/v2/pages/4300	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/pages/4300.json	(from https://juvas.in/privacy-policy/)
11:10:09	2225/2225	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:07%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fprivacy-policy%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed1545.json	(from https://juvas.in/privacy-policy/)
11:10:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:40:08%20GMT	https://juvas.in/?p=4300	F:/New%20folder/Client%20SS%20Cables/juvas.in/index8734.html	(from https://juvas.in/privacy-policy/)
11:10:11	2317/2317	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:40:10%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2Fprivacy-policy%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedca34	(from https://juvas.in/privacy-policy/)
11:10:12	8588/8588	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2001%20Jul%202021%2007:11:29%20GMT	https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.eot?p2y7wv	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.eot	(from https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.3.9)
11:10:13	8424/8424	---M--	200	added ('OK')	font/ttf	date:Thu,%2001%20Jul%202021%2007:11:29%20GMT	https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.ttf?p2y7wv	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.ttf	(from https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.3.9)
11:10:14	8500/8500	---M--	200	added ('OK')	font/woff	date:Thu,%2001%20Jul%202021%2007:11:29%20GMT	https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.woff?p2y7wv	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.woff	(from https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.3.9)
11:10:15	29513/29513	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jul%202021%2007:11:29%20GMT	https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements.svg?p2y7wv	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.svg	(from https://juvas.in/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.min.css?ver=4.3.9)
11:10:21	533329/533329	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Apr%202021%2007:26:57%20GMT	https://juvas.in/wp-content/uploads/2021/04/BG.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/BG.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2332.css?ver=1624453313)
11:10:24	307350/307350	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:51:48%20GMT	https://juvas.in/wp-content/uploads/2021/05/Product-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Product-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2332.css?ver=1624453313)
11:10:27	316279/316279	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:34:38%20GMT	https://juvas.in/wp-content/uploads/2021/05/LED-Page-Banner-1.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/LED-Page-Banner-1.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2803.css?ver=1625120913)
11:10:27	60380054/60380054	---M--	200	added ('OK')	application/pdf	date:Tue,%2020%20Apr%202021%2008:55:36%20GMT	https://juvas.in/wp-content/uploads/2021/04/juavas-fan-catalogue.pdf	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/juavas-fan-catalogue.pdf	(from https://juvas.in/fan/)
11:10:28	155326/155326	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:33:33%20GMT	https://juvas.in/wp-content/uploads/2021/05/Switches-Accessories-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Switches-Accessories-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2916.css?ver=1624454217)
11:10:31	332928/332928	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:33:53%20GMT	https://juvas.in/wp-content/uploads/2021/05/Wires-Cables-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Wires-Cables-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2942.css?ver=1624454221)
11:10:33	323153/323153	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:36:30%20GMT	https://juvas.in/wp-content/uploads/2021/05/FAN-Page-Banner-1.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/FAN-Page-Banner-1.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2951.css?ver=1625121285)
11:10:35	269506/269506	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:33:42%20GMT	https://juvas.in/wp-content/uploads/2021/05/Switchgear-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Switchgear-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-2980.css?ver=1625121232)
11:10:35	177308/177308	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:32:53%20GMT	https://juvas.in/wp-content/uploads/2021/05/Conduit-Fittings-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Conduit-Fittings-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-3051.css?ver=1625121215)
11:10:37	225183/225183	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:33:27%20GMT	https://juvas.in/wp-content/uploads/2021/05/Poles-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Poles-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-3015.css?ver=1624454224)
11:10:38	230307/230307	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Apr%202021%2010:17:39%20GMT	https://juvas.in/wp-content/uploads/2021/04/About-Us-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/About-Us-1.jpg	(from https://juvas.in/wp-content/uploads/elementor/css/post-96.css?ver=1624454216)
11:10:40	5138/5138	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:39%20GMT	https://juvas.in/wp-json/wp/v2/posts/4293	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/posts/4293.json	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:40	323062/323062	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2013:33:19%20GMT	https://juvas.in/wp-content/uploads/2021/05/Meter-Page-Banner.png	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/05/Meter-Page-Banner.png	(from https://juvas.in/wp-content/uploads/elementor/css/post-3071.css?ver=1625121114)
11:10:40	839/839	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Jul%202021%2005:40:40%20GMT	https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/feed/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/feed/index.html	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:42	2513/2513	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:41%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Fwhy-you-should-switch-to-juvas-led-light%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed9177.json	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:42	291908/291908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Apr%202021%2010:17:56%20GMT	https://juvas.in/wp-content/uploads/2021/04/Contact-Us-1.jpg	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-content/uploads/2021/04/Contact-Us-1.jpg	(from https://juvas.in/wp-content/uploads/elementor/css/post-2305.css?ver=1624515366)
11:10:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:40:41%20GMT	https://juvas.in/?p=4293	F:/New%20folder/Client%20SS%20Cables/juvas.in/indexff78.html	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:44	2637/2637	---M--	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:40:43%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Fwhy-you-should-switch-to-juvas-led-light%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed404a	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:45	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Mon,%2005%20Jul%202021%2005:40:44%20GMT	https://juvas.in/xmlrpc.php	F:/New%20folder/Client%20SS%20Cables/juvas.in/xmlrpc.php	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:46	2984/2984	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2005:42:10%20GMT	https://juvas.in/wp-includes/js/comment-reply.min.js?ver=5.7.2	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-includes/js/comment-reply.min9f31.js	(from https://juvas.in/2021/06/16/why-you-should-switch-to-juvas-led-light/)
11:10:49	549/549	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:47%20GMT	https://juvas.in/wp-json/wp/v2/categories/1	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/categories/1.json	(from https://juvas.in/category/fans/)
11:10:49	14227/14227	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Jul%202021%2006:27:01%20GMT	https://juvas.in/category/fans/feed/	F:/New%20folder/Client%20SS%20Cables/juvas.in/category/fans/feed/index.html	(from https://juvas.in/category/fans/)
11:10:51	578/578	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:50%20GMT	https://juvas.in/wp-json/wp/v2/users/1	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/users/1.json	(from https://juvas.in/author/saket/)
11:10:52	14228/14228	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2001%20Jul%202021%2006:27:01%20GMT	https://juvas.in/author/saket/feed/	F:/New%20folder/Client%20SS%20Cables/juvas.in/author/saket/feed/index.html	(from https://juvas.in/author/saket/)
11:10:53	5313/5313	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:52%20GMT	https://juvas.in/wp-json/wp/v2/posts/4290	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/posts/4290.json	(from https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/)
11:10:53	886/886	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Jul%202021%2005:40:53%20GMT	https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/feed/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/feed/index.html	(from https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/)
11:10:54	2590/2590	---M--	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:53%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Ffour-reasons-to-invest-in-juvas-led-surface-panel-lights%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed05f7.json	(from https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/)
11:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:40:54%20GMT	https://juvas.in/?p=4290	F:/New%20folder/Client%20SS%20Cables/juvas.in/index40e8.html	(from https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/)
11:10:56	2714/2714	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:40:55%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Ffour-reasons-to-invest-in-juvas-led-surface-panel-lights%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embed0330	(from https://juvas.in/2021/06/16/four-reasons-to-invest-in-juvas-led-surface-panel-lights/)
11:10:57	868/868	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2005%20Jul%202021%2005:40:57%20GMT	https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/feed/	F:/New%20folder/Client%20SS%20Cables/juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/feed/index.html	(from https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/)
11:10:57	6179/6179	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:57%20GMT	https://juvas.in/wp-json/wp/v2/posts/4288	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/wp/v2/posts/4288.json	(from https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/)
11:10:59	2560/2560	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Jul%202021%2005:40:58%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Ffive-reasons-to-get-juvas-ceiling-fans-this-summer%2F	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedc0ea.json	(from https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/)
11:10:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Jul%202021%2005:40:58%20GMT	https://juvas.in/?p=4288	F:/New%20folder/Client%20SS%20Cables/juvas.in/index6664.html	(from https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/)
11:11:01	2684/2684	---MC-	200	added ('OK')	text/xml	date:Mon,%2005%20Jul%202021%2005:41:00%20GMT	https://juvas.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjuvas.in%2F2021%2F06%2F16%2Ffive-reasons-to-get-juvas-ceiling-fans-this-summer%2F&format=xml	F:/New%20folder/Client%20SS%20Cables/juvas.in/wp-json/oembed/1.0/embedfaf7	(from https://juvas.in/2021/06/16/five-reasons-to-get-juvas-ceiling-fans-this-summer/)
